Distance_to_wall-180	Distance_to_copter-180	Distance_to_wall-135	Distance_to_copter-135	Distance_to_wall-90	Distance_to_copter-90	Distance_to_wall-45	Distance_to_copter-45	Distance_to_wall0	Distance_to_copter0	Distance_to_wall45	Distance_to_copter45	Distance_to_wall90	Distance_to_copter90	Distance_to_wall135	Distance_to_copter135	Class
3.457246	8	8	8	4.698033	8	4.970374	8	4.142755	1.325616	8	0.940498	5.19085	1.703575	8	1.09381	3
4.336004	1.327514	5.966996	0.940498	5.608941	8	8	0.9764047	3.263996	1.060772	8	1.119909	4.178566	1.695263	8	0.8551319	3
6.188748	0.9112645	8	2.143705	7.164355	1.13301	8	8	1.411251	8	8	8	2.435645	8	8	8	0
3.700162	8	8	1.09167	8	1.113439	8	0.6357375	3.899838	2.229269	8	8	1.587124	8	8	8	7
5.785996	1.07089	6.916806	1.069114	5.695843	8	8	8	1.814004	8	8	8	3.904174	1.138038	8	1.013236	6
2.476736	8	8	8	7.20835	1.121059	7.891339	0.9747696	5.123264	1.747635	8	1.099636	2.422624	8	8	8	3
3.680402	8	8	0.9642476	6.771548	1.695224	8	0.8529598	3.919598	0.8728832	8	0.9488897	3.086836	1.113182	8	0.9747696	0
5.178656	1.320557	5.473786	8	4.400283	8	8	8	2.421344	8	8	1.069114	5.241872	2.066733	8	0.9755243	0
2.613839	8	8	8	5.718729	8	6.472378	1.095102	4.986161	1.336271	8	0.9642476	3.937491	1.121059	8	8	4
4.91794	0.8728832	7.473089	1.083956	6.866313	2.066733	8	1.013236	2.68206	0.9153957	8	8	2.788955	8	8	0.3587773	4
3.459584	8	8	8	4.718078	8	4.987564	8	4.140416	1.320557	8	0.9422101	5.170392	1.695224	8	1.095102	3
4.336524	1.336271	5.989365	0.9422101	5.632328	8	8	0.9755243	3.263476	1.07089	8	1.083956	4.154269	1.671095	8	0.8529598	3
6.179768	0.9153957	8	2.132642	7.182603	1.138038	8	8	1.420232	8	8	8	2.417397	8	8	8	0
3.713167	8	8	1.099636	8	1.113182	8	0.6310874	3.886833	2.206803	8	8	1.574009	8	8	8	7
5.80003	1.081063	6.930895	1.06327	5.703341	8	8	8	1.79997	8	8	8	3.896659	1.142643	8	1.011902	6
2.473659	8	8	8	7.229299	1.128751	7.912041	0.9693654	5.126341	1.747583	8	1.107819	2.401306	8	8	8	3
3.667503	8	8	0.9635431	6.782326	1.688079	8	0.852674	3.932497	0.8739406	8	0.9470073	3.07205	1.110778	8	0.9693654	0
5.17542	1.314865	5.489515	8	4.422469	8	8	8	2.42458	8	8	1.06327	5.219922	2.03512	8	0.9743936	0
2.603316	8	8	8	5.730113	8	6.488775	1.096333	4.996684	1.346404	8	0.9635431	3.924549	1.128751	8	8	4
4.911861	0.8739406	7.461344	1.049955	6.857004	2.03512	8	1.011902	2.688139	0.920976	8	8	2.799106	8	8	0.3655095	4
3.461981	8	8	8	4.738094	8	5.004702	8	4.138019	1.314865	8	0.9438848	5.14999	1.688079	8	1.096333	3
4.337538	1.346404	6.011498	0.9438848	5.655118	8	8	0.9743936	3.262462	1.081063	8	1.049955	4.130467	1.647359	8	0.852674	6
6.170866	0.920976	8	2.121547	7.200748	1.142643	8	8	1.429133	8	8	8	2.399252	8	8	8	0
3.726576	8	8	1.107819	8	1.110778	8	0.6256003	3.873425	2.18357	8	8	1.562428	8	8	8	7
5.813471	1.090808	6.945515	1.059286	5.711889	8	8	8	1.786529	8	8	8	3.888111	1.146798	8	1.011233	6
2.470208	8	8	8	7.251141	1.1371	7.933747	0.9655942	5.129792	1.747997	8	1.116501	2.379062	8	8	8	3
3.655377	8	8	0.9629192	6.79316	1.681385	8	0.8516641	3.944623	0.8758942	8	0.9450048	3.057459	1.108011	8	0.9655942	0
5.171904	1.308145	5.504452	8	4.443872	8	8	8	2.428096	8	8	1.059286	5.1988	2.00652	8	0.9740946	0
2.593024	8	8	8	5.74191	8	6.505378	1.098754	5.006976	1.356515	8	0.9629192	3.911248	1.1371	8	8	4
4.90644	0.8758942	7.45196	1.017815	6.849891	2.00652	8	1.011233	2.69356	0.9254456	8	8	2.806967	8	8	0.370523	3
3.465139	8	8	8	4.757858	8	5.021039	8	4.134861	1.308145	8	0.9459746	5.130132	1.681385	8	1.098754	3
4.338694	1.356515	6.034177	0.9459746	5.678385	8	8	0.9740946	3.261307	1.090808	8	1.017815	4.106144	1.62309	8	0.8516641	6
6.16157	0.9254456	8	2.109787	7.21901	1.146798	8	8	1.43843	8	8	8	2.38099	8	8	8	0
3.741259	8	8	1.116501	8	1.108011	8	0.6187527	3.858741	2.158379	8	8	1.551895	8	8	8	7
5.826824	1.099621	6.96145	1.057166	5.722082	8	8	8	1.773176	8	8	8	3.877919	1.148731	8	1.010784	6
2.466227	8	8	8	7.273728	1.146066	7.956397	0.9627984	5.133773	1.749078	8	1.125652	2.356025	8	8	8	3
3.643685	8	8	0.9616768	6.804804	1.675776	8	0.8526294	3.956315	0.8786858	8	0.9424765	3.042182	1.105187	8	0.9627984	0
5.167365	1.299703	5.519118	8	4.465768	8	8	8	2.432635	8	8	1.057166	5.177321	1.979343	8	0.9714471	0
2.584225	8	8	8	5.754289	8	6.521589	1.10139	5.015775	1.36673	8	0.9616768	3.897582	1.146066	8	8	4
4.901639	0.8786858	7.444623	0.9879181	6.844653	1.979343	8	1.010784	2.69836	0.927832	8	8	2.812863	8	8	0.374053	6
3.468972	8	8	8	4.777551	8	5.036816	8	4.131028	1.299703	8	0.9481803	5.110592	1.675776	8	1.10139	3
4.341239	1.36673	6.056708	0.9481803	5.70055	8	8	0.9714471	3.258761	1.099621	8	0.9879181	4.082614	1.599427	8	0.8526294	6
6.151133	0.927832	8	2.096194	7.236476	1.148731	8	8	1.448868	8	8	8	2.363523	8	8	8	0
3.756058	8	8	1.125652	8	1.105187	8	0.6121763	3.843941	2.132312	8	8	1.541196	8	8	8	7
5.839526	1.107392	6.976986	1.054703	5.732232	8	8	8	1.760474	8	8	8	3.867769	1.151747	8	1.011256	6
2.463097	8	8	8	7.295866	1.154431	7.978217	0.9581481	5.136903	1.749625	8	1.134752	2.333521	8	8	8	3
3.631211	8	8	0.9596745	6.816769	1.67046	8	0.8553721	3.968789	0.8844328	8	0.9404324	3.026396	1.102034	8	0.9581481	0
5.162825	1.291274	5.53411	8	4.488008	8	8	8	2.437175	8	8	1.054703	5.155495	1.954198	8	0.9678482	0
2.575989	8	8	8	5.766828	8	6.53759	1.103647	5.024011	1.377095	8	0.9596745	3.883847	1.154431	8	8	4
4.898328	0.8844328	7.440227	0.9611397	6.841764	1.954198	8	1.011256	2.701672	0.9281359	8	8	2.816203	8	8	0.3758506	6
3.47279	8	8	8	4.797491	8	5.052866	8	4.127211	1.291274	8	0.9502507	5.090786	1.67046	8	1.103647	3
4.34438	1.377095	6.07909	0.9502507	5.722156	8	8	0.9678482	3.25562	1.107392	8	0.9611397	4.059522	1.576123	8	0.8553721	6
6.140232	0.9281359	8	2.082574	7.254564	1.151747	8	8	1.459768	8	8	8	2.345436	8	8	8	0
3.771252	8	8	1.134752	8	1.102034	8	0.605333	3.828748	2.1051	8	8	1.530905	8	8	8	7
5.852239	1.114163	6.993371	1.054427	5.743396	8	8	8	1.747761	8	8	8	3.856605	1.154123	8	1.012182	6
2.459724	8	8	8	7.318796	1.163574	8	0.9542201	5.140275	1.750573	8	1.144787	2.310203	8	8	8	3
3.6194	8	8	0.957821	6.829981	1.666048	8	0.8600916	3.9806	0.8912876	8	0.9374709	3.009535	1.098377	8	0.9542201	0
5.157038	1.281466	5.548053	8	4.509969	8	8	8	2.442962	8	8	1.054427	5.134123	1.931569	8	0.9626426	0
2.568992	8	8	8	5.779698	8	6.553137	1.105238	5.031008	1.387693	8	0.957821	3.869954	1.163574	8	8	4
4.89628	0.8912876	7.438501	0.937034	6.841056	1.931569	8	1.012182	2.70372	0.9264324	8	8	2.817182	0.37597	8	1.306032	6
3.47677	8	8	8	4.817796	8	5.069167	8	4.12323	1.281466	8	0.9523885	5.070654	1.666048	8	1.105238	3
4.348862	1.387693	6.101483	0.9523885	5.742878	8	8	0.9626426	3.251138	1.114163	8	0.937034	4.037015	1.553226	8	0.8600916	6
6.128941	0.9264324	8	2.068149	7.272688	1.154123	8	8	1.47106	8	8	8	2.327312	8	8	8	0
3.787472	8	8	1.144787	8	1.098377	8	0.5979438	3.812528	2.076537	8	8	1.520614	8	8	8	7
5.865221	1.122085	7.010862	1.057151	5.755712	8	8	8	1.734779	8	8	8	3.844288	1.156326	8	1.012694	6
2.457518	8	8	8	7.341462	1.173121	8	0.9488356	5.142482	1.75065	8	1.154815	2.287256	8	8	8	3
3.60786	8	8	0.9564235	6.844357	1.662927	8	0.8659182	3.99214	0.8992478	8	0.9338856	2.991578	1.093621	8	0.9488356	0
5.149965	1.270088	5.560434	8	4.531055	8	8	8	2.450035	8	8	1.057151	5.113814	1.910749	8	0.9574342	0
2.563236	8	8	8	5.791987	8	6.567424	1.105838	5.036764	1.396509	8	0.9564235	3.856821	1.173121	8	8	4
4.895344	0.8992478	7.438164	0.915149	6.841221	1.910749	8	1.012694	2.704656	8	8	0.9242353	2.817136	0.3755712	8	1.301642	6
3.481074	8	8	8	4.838131	8	5.085279	8	4.118926	1.270088	8	0.9535193	5.050605	1.662927	8	1.105838	3
4.352756	1.396509	6.123066	0.9535193	5.763147	8	8	0.9574342	3.247245	1.122085	8	0.915149	4.015141	1.531033	8	0.8659182	3
6.118057	1.132327	8	0.9242353	7.291363	1.156326	8	8	1.481942	8	8	8	2.308637	8	8	8	0
3.804681	8	8	1.154815	8	1.093621	8	0.5896854	3.795319	2.047032	8	8	1.510982	8	8	8	7
5.877279	1.131155	7.028719	1.060891	5.769102	8	8	8	1.72272	8	8	8	3.830899	1.157465	8	1.012499	6
2.456444	8	8	8	7.363757	1.182949	8	0.942094	5.143556	1.749881	8	1.164735	2.264783	8	8	8	3
3.596321	8	8	0.9548165	6.859148	1.660491	8	0.8716424	4.003679	0.9085834	8	0.9303757	2.973229	1.089064	8	0.942094	0
5.141678	1.257516	5.572516	8	4.552738	8	8	8	2.458322	8	8	1.060891	5.093076	1.890839	8	0.9517957	0
2.558751	8	8	8	5.803717	8	6.580458	1.105285	5.041249	1.402282	8	0.9548165	3.844422	1.182949	8	8	4
4.895366	0.9085834	7.439652	0.896435	6.842824	1.890839	8	1.012499	2.704634	8	8	0.9200121	2.815517	0.3740827	8	1.296539	6
3.485335	8	8	8	4.858291	8	5.101285	8	4.114665	1.257516	8	0.9531627	5.030729	1.660491	8	1.105285	3
4.354825	1.402282	6.143347	0.9531627	5.783265	8	8	0.9517957	3.245175	1.131155	8	0.896435	3.993889	1.509691	8	0.8716424	4
6.106425	1.118407	8	0.9200121	7.309618	1.157465	8	8	1.493575	8	8	8	2.290382	8	8	8	0
3.822339	8	8	1.164735	8	1.089064	8	0.5813555	3.777661	2.016508	8	8	1.501418	8	8	8	7
5.889363	1.141287	7.046804	1.065237	5.782748	8	8	8	1.710636	8	8	8	3.817252	1.158163	8	1.012292	6
2.456549	8	8	8	7.386131	1.192807	8	0.9340714	5.143451	1.748171	8	1.173653	2.242333	8	8	8	3
3.584805	8	8	0.951884	6.874618	1.657889	8	0.878628	4.015195	0.919158	8	0.9267678	2.954222	1.084599	8	0.9340714	3
5.133057	1.244525	5.584572	8	4.574601	8	8	8	2.466943	8	8	1.065237	5.07221	1.871589	8	0.9452413	0
2.556647	8	8	8	5.815783	8	6.592383	1.1027	5.043353	1.405024	8	0.951884	3.831992	1.192807	8	8	4
4.89638	0.919158	7.442379	0.8806211	6.845205	1.871589	8	1.012292	2.703619	8	8	0.9144738	2.812984	8	8	0.372131	6
3.489712	8	8	8	4.879377	8	5.118117	8	4.110288	1.244525	8	0.9504088	5.009912	1.657889	8	1.1027	3
4.356073	1.405024	6.162019	0.9504088	5.802225	8	8	0.9452413	3.243927	1.141287	8	0.8806211	3.974043	1.48985	8	0.878628	1
6.094674	1.104615	8	0.9144738	7.327326	1.158163	8	8	1.505326	8	8	8	2.272675	8	8	8	0
3.839611	8	8	1.173653	8	1.084599	8	0.5737963	3.760389	1.986483	8	8	1.491652	8	8	8	6
5.901173	1.152931	7.065122	1.069402	5.796864	8	8	8	1.698827	8	8	8	3.803136	1.158699	8	1.012885	3
2.456701	8	8	8	7.409132	1.203176	8	0.9266413	5.143299	1.746614	8	1.183553	2.219259	8	8	8	3
3.573656	8	8	0.9486294	6.890352	1.655353	8	0.8849287	4.026344	0.9299625	8	0.9231499	2.935072	1.081306	8	0.9266413	3
5.124852	1.231897	5.597438	8	4.597027	8	8	8	2.475147	8	8	1.069402	5.050722	1.853594	8	0.9390512	0
2.555432	8	8	8	5.82813	8	6.604036	1.099623	5.044568	1.405292	8	0.9486294	3.819392	1.203176	8	8	4
4.897593	0.9299625	7.446865	0.8677078	6.849382	1.853594	8	1.012885	2.702407	8	8	0.907758	2.808616	8	8	0.3685673	3
3.494128	8	8	8	4.900675	8	5.135154	8	4.105872	1.231897	8	0.9460601	4.988886	1.655353	8	1.099623	3
4.35565	1.405292	6.179619	0.9460601	5.821157	8	8	0.9390512	3.24435	1.152931	8	0.8677078	3.954644	1.47067	8	0.8849287	1
6.082392	1.090474	8	0.907758	7.344993	1.158699	8	8	1.517608	8	8	8	2.255008	8	8	8	0
3.857776	8	8	1.183553	8	1.081306	8	0.5662946	3.742224	1.955332	8	8	1.48127	8	8	8	6
5.911889	1.164665	7.083293	1.074225	5.811549	8	8	8	1.688111	8	8	8	3.788451	1.158597	8	1.012078	3
2.456381	8	8	8	7.432739	1.212911	8	0.9206129	5.143619	1.745747	8	1.194462	2.195537	8	8	8	3
3.563152	8	8	0.9451872	6.906199	1.653624	8	0.8907422	4.036848	0.9413992	8	0.9194388	2.916007	1.078784	8	0.9206129	3
5.115761	1.219635	5.609869	8	4.619593	8	8	8	2.484239	8	8	1.074225	5.029225	1.835969	8	0.932386	3
2.55402	8	8	8	5.841746	8	6.61693	1.097488	5.04598	1.404892	8	0.9451872	3.80549	1.212911	8	8	4
4.899842	0.9413992	7.452265	0.8568604	6.853966	1.835969	8	1.012078	2.700158	8	8	0.8998669	2.803705	8	8	0.3649211	3
3.497262	8	8	8	4.920877	8	5.152129	8	4.102737	1.219635	8	0.9418834	4.968573	1.653624	8	1.097488	3
4.354192	1.404892	6.196175	0.9418834	5.839663	8	8	0.932386	3.245808	1.164665	8	0.8568604	3.935944	1.452325	8	0.8907422	1
6.070109	1.076563	8	0.8998669	7.362095	1.158597	8	8	1.529891	8	8	8	2.237906	8	8	8	0
3.876631	8	8	1.194462	8	1.078784	8	0.5587065	3.723369	1.923736	8	8	1.470831	8	8	8	6
5.922849	1.178102	7.101447	1.078697	5.826047	8	8	8	1.677151	8	8	8	3.773953	1.160037	8	1.01259	3
2.455542	8	8	8	7.455993	1.222027	8	0.916824	5.144458	1.745671	8	1.205942	2.172124	8	8	8	3
3.554793	8	8	0.9427083	6.922399	1.6517	8	0.8951814	4.045207	0.950658	8	0.914501	2.897156	1.077541	8	0.916824	6
5.108627	1.209917	5.623014	8	4.641331	8	8	8	2.491373	8	8	1.078697	5.00829	1.820135	8	0.9271311	4
2.553036	8	8	8	5.855784	8	6.629951	1.094941	5.046964	1.402829	8	0.9427083	3.791218	1.222027	8	8	4
4.901793	0.950658	7.458445	0.8484789	6.859563	1.820135	8	1.01259	2.698207	8	8	0.8927085	2.797811	8	8	0.3602743	3
3.499835	8	8	8	4.94103	8	5.169497	8	4.100165	1.209917	8	0.9361969	4.94812	1.6517	8	1.094941	0
4.351373	1.402829	6.211133	0.9361969	5.857363	8	8	0.9271311	3.248627	1.178102	8	0.8484789	3.918408	1.435325	8	0.8951814	0
6.058073	1.062986	8	0.8927085	7.380212	1.160037	8	8	1.541927	8	8	8	2.219789	8	8	8	0
3.894572	8	8	1.205942	8	1.077541	8	0.5530155	3.705428	1.893298	8	8	1.459213	8	8	8	6
5.932374	1.191451	7.119624	1.082394	5.841555	8	8	8	1.667626	8	8	8	3.758446	1.16124	8	1.01218	3
2.45488	8	8	8	7.478533	1.230079	8	0.9130973	5.14512	1.74569	8	1.216862	2.149445	8	8	8	3
3.54736	8	8	0.9417224	6.939197	1.649737	8	0.8987042	4.05264	0.95885	8	0.9089103	2.877944	1.075767	8	0.9130973	6
5.104003	1.203739	5.637275	8	4.662279	8	8	8	2.495997	8	8	1.082394	4.987792	1.80572	8	0.9242469	4
2.551121	8	8	8	5.869972	8	6.643653	1.092202	5.048879	1.400501	8	0.9417224	3.77668	1.230079	8	8	4
4.90344	0.95885	7.465147	0.8413517	6.865902	1.80572	8	1.01218	2.696561	8	8	0.8866155	2.79121	8	8	0.3548804	3
3.50141	8	8	8	4.961328	8	5.187766	8	4.09859	1.203739	8	0.9298632	4.927166	1.649737	8	1.092202	0
4.347323	1.400501	6.225478	0.9298632	5.875211	8	8	0.9242469	3.252677	1.191451	8	0.8413517	3.901024	1.418662	8	0.8987042	0
6.046907	1.050456	8	0.8866155	7.398588	1.16124	8	8	1.553093	8	8	8	2.201412	8	8	8	3
3.911582	8	8	1.216862	8	1.075767	8	0.5482877	3.688418	1.864399	8	8	1.447828	8	8	8	6
5.941597	1.206349	7.138285	1.08718	5.857855	8	8	8	1.658402	8	8	8	3.742146	1.162327	8	1.011781	3
2.454922	8	8	8	7.501744	1.2382	8	0.9115144	5.145078	1.745238	8	1.227532	2.126153	8	8	8	3
3.542135	8	8	0.9415964	6.95565	1.647275	8	0.8987552	4.057865	0.9651146	8	0.9023682	2.859663	1.075645	8	0.9115144	6
5.101224	1.201122	5.651107	8	4.681153	8	8	8	2.498775	8	8	1.08718	4.969124	1.794328	8	0.9252334	7
2.549008	8	8	8	5.884629	8	6.657889	1.089182	5.050992	1.396578	8	0.9415964	3.761649	1.2382	8	8	4
4.905128	0.9651146	7.472812	0.8357673	6.87326	1.794328	8	1.011781	2.694872	8	8	0.8812213	2.783576	8	8	0.3485832	3
3.501327	8	8	8	4.980787	8	5.206472	8	4.098673	1.201122	8	0.9239416	4.90653	1.647275	8	1.089182	0
4.341463	1.396578	6.239436	0.9239416	5.893819	8	8	0.9252334	3.258538	1.206349	8	0.8357673	3.883304	1.401946	8	0.8987552	0
6.036718	1.039098	8	0.8812213	7.417283	1.162327	8	8	1.563281	8	8	8	2.182717	8	8	8	3
3.928664	8	8	1.227532	8	1.075645	8	0.544564	3.671336	1.836553	8	8	1.43554	8	8	8	6
5.949075	1.221313	7.155775	1.091121	5.873928	8	8	8	1.650925	8	8	8	3.726073	1.163609	8	1.01188	3
2.454572	8	8	8	7.524581	1.244859	8	0.9119498	5.145428	1.74543	8	1.238123	2.103203	8	8	8	3
3.538812	8	8	0.9420644	6.972097	1.645009	8	0.8963003	4.061188	0.9687469	8	0.8947961	2.841875	1.075644	8	0.9119498	6
5.099989	1.202082	5.664693	8	4.69844	8	8	8	2.500011	8	8	1.091121	4.951836	1.785819	8	0.9291178	7
2.546532	8	8	8	5.900362	8	6.673294	1.08646	5.053468	1.391306	8	0.9420644	3.745489	1.244859	8	8	3
4.905907	0.9687469	7.481289	0.8320295	6.882016	1.785819	8	1.01188	2.694093	8	8	0.8770047	2.77465	8	8	0.3407631	3
3.49924	8	8	8	4.999028	8	5.225492	8	4.10076	1.202082	8	0.9184586	4.886501	1.645009	8	1.08646	0
4.333794	1.391306	6.252517	0.9184586	5.912662	8	8	0.9291178	3.266207	1.221313	8	0.8320295	3.865788	1.385741	8	0.8963003	0
6.027685	1.029138	8	0.8770047	7.435559	1.163609	8	8	1.572315	8	8	8	2.164441	8	8	8	3
3.94489	8	8	1.238123	8	1.075644	8	0.5419252	3.65511	1.810762	8	8	1.423204	8	8	8	6
5.955816	1.237123	7.173532	1.09376	5.890827	8	8	8	1.644184	8	8	8	3.709174	1.165302	8	1.011994	0
2.455304	8	8	8	7.547531	1.25053	8	0.9117095	5.144696	1.744787	8	1.248214	2.080233	8	8	8	6
3.53604	8	8	0.9424887	6.989161	1.643974	8	0.8938652	4.06396	0.9710524	8	0.8867017	2.823597	1.075834	8	0.9117095	6
5.100941	1.206467	5.679876	8	4.715833	8	8	8	2.499059	8	8	1.09376	4.934126	1.777788	8	0.9339263	7
2.544238	8	8	8	5.917078	8	6.689466	1.084081	5.055762	1.384568	8	0.9424887	3.728364	1.25053	8	8	3
4.905844	0.9710524	7.490005	0.8301469	6.891503	1.777788	8	1.011994	2.694156	8	8	0.8740262	2.765094	8	8	0.3320445	3
3.49587	8	8	8	5.016198	8	5.244425	8	4.10413	1.206467	8	0.9126328	4.867177	1.643974	8	1.084081	0
4.324702	1.384568	6.264114	0.9126328	5.930836	8	8	0.9339263	3.275298	1.237123	8	0.8301469	3.849316	1.370844	8	0.8938652	0
6.018858	1.019576	8	0.8740262	7.454859	1.165302	8	8	1.581141	8	8	8	2.145142	8	8	8	3
3.961244	8	8	1.248214	8	1.075834	8	0.5400198	3.638756	1.784881	8	8	1.410343	8	8	8	6
5.960879	1.252246	7.190638	1.094629	5.908078	8	8	8	1.639121	8	8	8	3.691922	1.166801	8	1.011534	0
2.456336	8	8	8	7.570014	1.255395	8	0.9122207	5.143664	1.74408	8	1.257172	2.057755	8	8	8	6
3.534446	8	8	0.9437109	7.006028	1.644154	8	0.8898818	4.065554	0.9718935	8	0.8781189	2.805821	1.07621	8	0.9122207	6
5.102925	1.212833	5.696177	8	4.733712	8	8	8	2.497075	8	8	1.094629	4.915781	1.770079	8	0.9393333	6
2.541334	8	8	8	5.933996	8	6.706174	1.082916	5.058666	1.377524	8	0.9437109	3.710967	1.255395	8	8	3
4.905387	0.9718935	7.49932	0.8294766	6.901861	1.770079	8	1.011534	2.694613	8	8	0.8720022	2.754711	8	8	0.3224307	3
3.491454	8	8	8	5.031466	8	5.262289	8	4.108546	1.212833	8	0.9080676	4.849524	1.644154	8	1.082916	1
4.314666	1.377524	6.275252	0.9080676	5.949111	8	8	0.9393333	3.285334	1.252246	8	0.8294766	3.832979	1.35631	8	0.8898818	1
6.011108	1.011347	8	0.8720022	7.474073	1.166801	8	8	1.588892	8	8	8	2.125927	8	8	8	3
3.976191	8	8	1.257172	8	1.07621	8	0.539675	3.623809	1.761447	8	8	1.397256	8	8	8	3
5.964363	1.26563	7.206116	1.093721	5.92443	8	8	8	1.635637	8	8	8	3.67557	1.169771	8	1.011718	0
2.457317	8	8	8	7.592769	1.259934	8	0.9140823	5.142683	1.743669	8	1.265471	2.035003	8	8	8	6
3.534346	8	8	0.946489	7.023422	1.646673	8	0.885551	4.065654	0.971091	8	0.8683819	2.787878	1.076874	8	0.9140823	6
5.105513	1.220966	5.712618	8	4.751257	8	8	8	2.494488	8	8	1.093721	4.897691	1.764223	8	0.9450226	3
2.537458	8	8	8	5.951365	8	6.723844	1.083634	5.062541	1.371636	8	0.946489	3.693001	1.259934	8	8	3
4.904696	0.971091	7.509938	0.8303905	6.91376	1.764223	8	1.011718	2.695304	8	8	0.869664	2.742805	8	8	0.3113617	3
3.485799	8	8	8	5.044362	8	5.278771	8	4.114201	1.220966	8	0.9057139	4.833974	1.646673	8	1.083634	1
4.304749	1.371636	6.286131	0.9057139	5.967001	8	8	0.9450226	3.295251	1.26563	8	0.8303905	3.817013	1.342212	8	0.885551	4
6.00328	1.003294	8	0.869664	7.493718	1.169771	8	8	1.59672	8	8	8	2.106282	8	8	8	3
3.989862	8	8	1.265471	8	1.076874	8	0.5414609	3.610137	1.739387	8	8	1.383007	8	8	8	3
5.965811	1.275611	7.220986	1.092348	5.941421	8	8	8	1.634189	8	8	8	3.65858	1.171962	8	1.009943	0
2.458949	8	8	8	7.615897	1.263787	8	0.9165601	5.141051	1.742862	8	1.272645	2.01193	8	8	8	6
3.535702	8	8	0.9501437	7.041574	1.651441	8	0.882938	4.064298	0.9700292	8	0.8573693	2.769514	1.077314	8	0.9165601	6
5.107612	1.23015	5.728897	8	4.768995	8	8	8	2.492388	8	8	1.092348	4.87948	1.759357	8	0.9482343	3
2.533355	8	8	8	5.969688	8	6.742493	1.085576	5.066645	1.367726	8	0.9501437	3.674052	1.263787	8	8	3
4.90515	0.9700292	7.522177	0.8336235	6.926767	1.759357	8	1.009943	2.694849	8	8	0.8662021	2.729636	8	8	0.2996829	4
3.478542	8	8	8	5.055124	8	5.294361	8	4.121459	1.23015	8	0.905496	4.820158	1.651441	8	1.085576	1
4.296401	1.367726	6.296217	0.905496	5.983011	8	8	0.9482343	3.303599	1.275611	8	0.8336235	3.802599	1.329454	8	0.882938	4
5.996099	0.9961611	8	0.8662021	7.513091	1.171962	8	8	1.6039	8	8	8	2.086909	8	8	8	3
4.002651	8	8	1.272645	8	1.077314	8	0.5448502	3.597349	1.71914	8	8	1.367938	8	8	8	3
5.966008	1.28298	7.234913	1.089312	5.958109	8	8	8	1.633992	8	8	8	3.641891	1.174542	8	1.005675	0
2.462297	8	8	8	7.639373	1.266876	8	0.9176356	5.137703	1.278489	8	8	1.988654	8	8	8	6
3.537239	8	8	0.9541274	7.060241	1.658614	8	0.88396	4.062761	0.9699203	8	0.8461252	2.750667	1.078385	8	0.9176356	3
5.109485	1.239353	5.745901	8	4.787771	8	8	8	2.490515	8	8	1.089312	4.860259	1.752017	8	0.9473312	3
2.528639	8	8	8	5.988833	8	6.762223	1.089862	5.071361	1.366323	8	0.9541274	3.65421	1.266876	8	8	3
4.906765	0.9699203	7.533653	0.8380225	6.938296	1.752017	8	1.005675	2.693235	8	8	0.8632294	2.717811	8	8	0.2897778	4
3.470958	8	8	8	5.064032	8	5.308391	8	4.129042	1.239353	8	0.9057007	4.808214	1.658614	8	1.089862	1
4.289653	1.366323	6.304282	0.9057007	5.995842	8	8	0.9473312	3.310347	1.28298	8	0.8380225	3.791064	1.319305	8	0.88396	4
5.989761	0.9901404	8	0.8632294	7.532472	1.174542	8	8	1.610239	8	8	8	2.067529	8	8	8	3
4.015229	1.278489	8	2.340723	8	1.078385	8	0.5497012	3.584771	1.700287	8	8	1.351686	8	8	8	3
5.965663	1.288113	7.248923	1.085918	5.975249	8	8	8	1.634336	8	8	8	3.624751	1.176845	8	0.9989718	0
2.466229	8	8	8	7.662451	1.269579	8	0.918879	5.13377	1.283002	8	8	1.965827	8	8	8	6
3.539441	8	8	0.9582993	7.078489	1.665827	8	0.8861612	4.060559	0.9688356	8	0.8348013	2.732416	1.080117	8	0.918879	3
5.110986	1.249293	5.763354	8	4.807364	8	8	8	2.489014	8	8	1.085918	4.840266	1.74092	8	0.9436965	3
2.52387	8	8	8	6.007937	8	6.781943	1.0939	5.076129	1.366949	8	0.9582993	3.63441	1.269579	8	8	3
4.908076	0.9688356	7.542264	0.8397197	6.946891	1.74092	8	0.9989718	2.691924	8	8	0.8634377	2.708983	8	8	0.2824734	5
3.462265	8	8	8	5.072108	8	5.322409	8	4.137734	1.249293	8	0.9073424	4.796802	1.665827	8	1.0939	1
4.28476	1.366949	8	0.9073424	6.007174	8	8	0.9436965	3.31524	1.288113	8	0.8397197	3.78061	1.309918	8	0.8861612	4
5.984833	0.9858077	8	0.8634377	7.551978	1.176845	8	8	1.615167	8	8	8	2.048022	8	8	8	3
4.026414	1.283002	8	2.347052	8	1.080117	8	0.5563908	3.573586	1.684281	8	8	1.334702	8	8	8	3
5.964813	1.292529	7.26294	1.083286	5.992723	8	8	8	1.635187	8	8	8	3.607277	1.179808	8	0.9895192	0
2.470499	8	8	8	7.684255	1.270203	8	0.9190023	5.129501	1.28676	8	8	1.944308	8	8	8	6
3.541133	8	8	0.9603568	7.096094	1.673367	8	0.8908454	4.058867	0.9686003	8	0.8243599	2.714703	1.082128	8	0.9190023	3
5.111825	1.259833	5.780049	8	4.826568	8	8	8	2.488174	8	8	1.083286	4.820764	1.727251	8	0.9376469	3
